iter	RMSE
547	0.0004187497961
548	0.0004135154236
549	0.0004083464807
550	0.0004032421496
551	0.0003982016227
552	0.0003932241023
553	0.000388308801
554	0.0003834549409
555	0.0003786617541
556	0.0003739284821
557	0.000369254376
558	0.0003646386962
559	0.0003600807124
560	0.0003555797034
561	0.0003511349571
562	0.0003467457701
563	0.0003424114479
564	0.0003381313047
565	0.0003339046633
566	0.000329730855
567	0.0003256092192
568	0.0003215391039
569	0.0003175198651
570	0.0003135508667
571	0.0003096314808
572	0.0003057610872
573	0.0003019390736
574	0.0002981648351
575	0.0002944377746
576	0.0002907573024
577	0.0002871228361
578	0.0002835338005
579	0.000279989628
580	0.0002764897576
581	0.0002730336356
582	0.0002696207151
583	0.0002662504561
584	0.0002629223253
585	0.0002596357962
586	0.0002563903487
587	0.0002531854693
588	0.0002500206509
589	0.0002468953927
590	0.0002438092003
591	0.0002407615852
592	0.0002377520653
593	0.0002347801645
594	0.0002318454124
595	0.0002289473447
596	0.0002260855028
597	0.000223259434
598	0.000220468691
599	0.0002177128324
600	0.0002149914219
601	0.0002123040291
602	0.0002096502287
603	0.0002070296008
604	0.0002044417308
605	0.0002018862091
606	0.0001993626314
607	0.0001968705985
608	0.000194409716
609	0.0001919795945
610	0.0001895798495
611	0.0001872101014
612	0.0001848699751
613	0.0001825591004
614	0.0001802771116
615	0.0001780236476
616	0.000175798352
617	0.0001736008726
618	0.0001714308616
619	0.0001692879758
620	0.0001671718761
621	0.0001650822276
622	0.0001630186997
623	0.000160980966
624	0.0001589687039
625	0.000156981595
626	0.0001550193251
627	0.0001530815835
628	0.0001511680637
629	0.0001492784628
630	0.000147412482
631	0.000145569826
632	0.0001437502031
633	0.0001419533255
634	0.0001401789089
635	0.0001384266726
636	0.0001366963391
637	0.0001349876349
638	0.0001333002894
639	0.0001316340358
640	0.0001299886103
641	0.0001283637526
642	0.0001267592057
643	0.0001251747156
644	0.0001236100316
645	0.0001220649062
646	0.0001205390949
647	0.0001190323562
648	0.0001175444517
649	0.000116075146
650	0.0001146242067
651	0.0001131914041
652	0.0001117765115
653	0.0001103793051
654	0.0001089995637
655	0.0001076370692
656	0.0001062916058
657	0.0001049629607
658	0.0001036509237
659	0.0001023552871
660	0.000101075846
661	9.981239791e-05
662	9.856474292e-05
663	9.733268361e-05
664	9.611602505e-05
665	9.491457472e-05
666	9.372814252e-05
667	9.255654072e-05
668	9.139958394e-05
669	9.025708912e-05
670	8.912887549e-05
671	8.801476453e-05
672	8.691457996e-05
673	8.58281477e-05
674	8.475529583e-05
675	8.369585462e-05
676	8.264965642e-05
677	8.16165357e-05
678	8.059632899e-05
679	7.958887486e-05
680	7.859401391e-05
681	7.761158872e-05
682	7.664144385e-05
683	7.568342579e-05
684	7.473738295e-05
685	7.380316565e-05
686	7.288062606e-05
687	7.196961823e-05
688	7.106999798e-05
689	7.0181623e-05
690	6.93043527e-05
691	6.843804827e-05
692	6.758257266e-05
693	6.673779049e-05
694	6.590356809e-05
695	6.507977348e-05
696	6.42662763e-05
697	6.346294783e-05
698	6.266966097e-05
699	6.18862902e-05
700	6.111271156e-05
701	6.034880266e-05
702	5.959444261e-05
703	5.884951207e-05
704	5.811389316e-05
705	5.738746948e-05
706	5.66701261e-05
707	5.596174951e-05
708	5.526222763e-05
709	5.457144978e-05
710	5.388930665e-05
711	5.32156903e-05
712	5.255049416e-05
713	5.189361298e-05
714	5.124494281e-05
715	5.060438101e-05
716	4.997182624e-05
717	4.93471784e-05
718	4.873033866e-05
719	4.812120942e-05
720	4.751969429e-05
721	4.692569811e-05
722	4.633912687e-05
723	4.575988778e-05
724	4.518788917e-05
725	4.462304055e-05
726	4.406525253e-05
727	4.351443687e-05
728	4.29705064e-05
729	4.243337506e-05
730	4.190295786e-05
731	4.137917088e-05
732	4.086193124e-05
733	4.035115709e-05
734	3.984676762e-05
735	3.934868302e-05
736	3.885682447e-05
737	3.837111416e-05
738	3.789147523e-05
739	3.741783178e-05
740	3.695010887e-05
741	3.648823251e-05
742	3.603212959e-05
743	3.558172797e-05
744	3.513695636e-05
745	3.46977444e-05
746	3.426402259e-05
747	3.38357223e-05
748	3.341277576e-05
749	3.299511606e-05
750	3.25826771e-05
751	3.217539363e-05
752	3.177320121e-05
753	3.137603619e-05
754	3.098383573e-05
755	3.059653778e-05
756	3.021408105e-05
757	2.983640503e-05
758	2.946344996e-05
759	2.909515683e-05
760	2.873146737e-05
761	2.837232402e-05
762	2.801766996e-05
763	2.766744908e-05
764	2.732160596e-05
765	2.698008588e-05
766	2.664283481e-05
767	2.630979937e-05
768	2.598092687e-05
769	2.565616528e-05
770	2.533546321e-05
771	2.501876991e-05
772	2.470603528e-05
773	2.439720984e-05
774	2.409224471e-05
775	2.379109165e-05
776	2.3493703e-05
777	2.320003171e-05
778	2.29100313e-05
779	2.262365591e-05
780	2.234086021e-05
781	2.206159945e-05
782	2.178582945e-05
783	2.151350658e-05
784	2.124458774e-05
785	2.097903039e-05
786	2.071679251e-05
787	2.04578326e-05
788	2.020210969e-05
789	1.994958331e-05
790	1.970021352e-05
791	1.945396084e-05
792	1.921078633e-05
793	1.89706515e-05
794	1.873351835e-05
795	1.849934937e-05
796	1.82681075e-05
797	1.803975615e-05
798	1.781425919e-05
799	1.759158095e-05
800	1.737168619e-05
801	1.715454011e-05
802	1.694010835e-05
803	1.672835699e-05
804	1.651925253e-05
805	1.631276187e-05
806	1.610885234e-05
807	1.590749169e-05
808	1.570864804e-05
809	1.551228993e-05
810	1.531838631e-05
811	1.512690647e-05
812	1.493782014e-05
813	1.475109739e-05
814	1.456670867e-05
815	1.43846248e-05
816	1.420481699e-05
817	1.402725678e-05
818	1.385191606e-05
819	1.367876711e-05
820	1.350778252e-05
821	1.333893524e-05
822	1.317219854e-05
823	1.300754606e-05
824	1.284495173e-05
825	1.268438983e-05
826	1.252583496e-05
827	1.236926202e-05
828	1.221464624e-05
829	1.206196316e-05
830	1.191118862e-05
831	1.176229876e-05
832	1.161527002e-05
833	1.147007914e-05
834	1.132670315e-05
835	1.118511936e-05
836	1.104530537e-05
837	1.090723905e-05
838	1.077089856e-05
839	1.063626232e-05
840	1.050330904e-05
841	1.037201768e-05
842	1.024236745e-05
843	1.011433786e-05
844	9.987908634e-06
845	9.863059774e-06
846	9.739771525e-06
847	9.618024379e-06
848	9.497799072e-06
849	9.379076582e-06
850	9.261838123e-06
851	9.146065145e-06
852	9.031739329e-06
853	8.918842586e-06
854	8.807357052e-06
855	8.697265087e-06
856	8.588549272e-06
857	8.481192404e-06
858	8.375177498e-06
859	8.270487777e-06
860	8.167106679e-06
861	8.065017844e-06
862	7.964205119e-06
863	7.864652554e-06
864	7.766344395e-06
865	7.669265089e-06
866	7.573399274e-06
867	7.478731781e-06
868	7.385247633e-06
869	7.292932036e-06
870	7.201770384e-06
871	7.111748253e-06
872	7.022851399e-06
873	6.935065755e-06
874	6.848377432e-06
875	6.762772712e-06
876	6.678238052e-06
877	6.594760075e-06
878	6.512325573e-06
879	6.430921502e-06
880	6.350534982e-06
881	6.271153294e-06
882	6.192763876e-06
883	6.115354327e-06
884	6.038912397e-06
885	5.963425991e-06
886	5.888883165e-06
887	5.815272124e-06
888	5.742581221e-06
889	5.670798955e-06
890	5.599913967e-06
891	5.529915041e-06
892	5.460791102e-06
893	5.392531212e-06
894	5.325124571e-06
895	5.258560513e-06
896	5.192828506e-06
897	5.127918148e-06
898	5.063819171e-06
899	5.00052143e-06
900	4.938014911e-06
901	4.876289724e-06
902	4.815336102e-06
903	4.755144399e-06
904	4.695705093e-06
905	4.637008779e-06
906	4.579046168e-06
907	4.52180809e-06
908	4.465285488e-06
909	4.409469419e-06
910	4.35435105e-06
911	4.299921662e-06
912	4.24617264e-06
913	4.193095481e-06
914	4.140681787e-06
915	4.088923264e-06
916	4.037811722e-06
917	3.987339075e-06
918	3.937497336e-06
919	3.888278618e-06
920	3.839675135e-06
921	3.791679195e-06
922	3.744283204e-06
923	3.697479664e-06
924	3.651261167e-06
925	3.605620402e-06
926	3.560550146e-06
927	3.516043269e-06
928	3.472092727e-06
929	3.428691567e-06
930	3.385832922e-06
931	3.34351001e-06
932	3.301716134e-06
933	3.260444682e-06
934	3.219689123e-06
935	3.179443008e-06
936	3.13969997e-06
937	3.10045372e-06
938	3.061698048e-06
939	3.023426821e-06
940	2.985633986e-06
941	2.94831356e-06
942	2.91145964e-06
943	2.875066394e-06
944	2.839128064e-06
945	2.803638962e-06
946	2.768593475e-06
947	2.733986056e-06
948	2.69981123e-06
949	2.666063589e-06
950	2.632737794e-06
951	2.599828571e-06
952	2.567330713e-06
953	2.535239079e-06
954	2.50354859e-06
955	2.472254232e-06
956	2.441351053e-06
957	2.410834165e-06
958	2.380698737e-06
959	2.350940003e-06
960	2.321553252e-06
961	2.292533836e-06
962	2.263877163e-06
963	2.235578698e-06
964	2.207633964e-06
965	2.180038539e-06
966	2.152788057e-06
967	2.125878205e-06
968	2.099304727e-06
969	2.073063418e-06
970	2.047150125e-06
971	2.021560748e-06
972	1.996291238e-06
973	1.971337597e-06
974	1.946695877e-06
975	1.922362178e-06
976	1.898332651e-06
977	1.874603492e-06
978	1.851170948e-06
979	1.828031311e-06
980	1.805180919e-06
981	1.782616157e-06
982	1.760333455e-06
983	1.738329287e-06
984	1.71660017e-06
985	1.695142668e-06
986	1.673953384e-06
987	1.653028966e-06
988	1.632366104e-06
989	1.611961527e-06
990	1.591812008e-06
991	1.571914358e-06
992	1.552265428e-06
993	1.53286211e-06
994	1.513701333e-06
995	1.494780066e-06
996	1.476095315e-06
997	1.457644123e-06
998	1.439423572e-06
999	1.421430777e-06
1000	1.403662892e-06
1001	1.386117105e-06
1002	1.368790641e-06
1003	1.351680758e-06
1004	1.334784748e-06
1005	1.318099939e-06
1006	1.301623689e-06
1007	1.285353393e-06
1008	1.269286475e-06
1009	1.253420394e-06
1010	1.237752639e-06
1011	1.222280731e-06
1012	1.207002221e-06
1013	1.191914693e-06
1014	1.177015759e-06
1015	1.162303062e-06
1016	1.147774274e-06
1017	1.133427095e-06
1018	1.119259256e-06
1019	1.105268515e-06
1020	1.091452659e-06
1021	1.0778095e-06
1022	1.064336881e-06
1023	1.05103267e-06
1024	1.037894761e-06
1025	1.024921077e-06
1026	1.012109563e-06
1027	9.994581933e-07
1028	9.869649657e-07
1029	9.746279034e-07
1030	9.624450545e-07
1031	9.504144911e-07
1032	9.385343098e-07
1033	9.268026307e-07
1034	9.152175977e-07
1035	9.037773775e-07
1036	8.924801601e-07
1037	8.813241579e-07
1038	8.703076058e-07
1039	8.594287606e-07
1040	8.486859009e-07
1041	8.38077327e-07
1042	8.276013603e-07
1043	8.172563431e-07
1044	8.070406387e-07
1045	7.969526305e-07
1046	7.869907225e-07
1047	7.771533383e-07
1048	7.674389214e-07
1049	7.578459347e-07
1050	7.483728604e-07
1051	7.390181995e-07
1052	7.297804719e-07
1053	7.206582158e-07
1054	7.11649988e-07
1055	7.02754363e-07
1056	6.939699334e-07
1057	6.852953091e-07
1058	6.767291176e-07
1059	6.682700035e-07
1060	6.599166283e-07
1061	6.516676704e-07
1062	6.435218244e-07
1063	6.354778014e-07
1064	6.275343288e-07
1065	6.196901495e-07
1066	6.119440226e-07
1067	6.042947222e-07
1068	5.96741038e-07
1069	5.892817749e-07
1070	5.819157526e-07
1071	5.746418056e-07
1072	5.67458783e-07
1073	5.603655481e-07
1074	5.533609786e-07
1075	5.464439662e-07
1076	5.396134166e-07
1077	5.328682487e-07
1078	5.262073955e-07
1079	5.19629803e-07
1080	5.131344304e-07
1081	5.067202499e-07
1082	5.003862467e-07
1083	4.941314186e-07
1084	4.879547758e-07
1085	4.81855341e-07
1086	4.758321491e-07
1087	4.698842472e-07
1088	4.64010694e-07
1089	4.582105602e-07
1090	4.524829281e-07
1091	4.468268914e-07
1092	4.412415552e-07
1093	4.357260356e-07
1094	4.302794601e-07
1095	4.249009668e-07
1096	4.195897046e-07
1097	4.143448333e-07
1098	4.091655228e-07
1099	4.040509537e-07
1100	3.990003167e-07
1101	3.940128127e-07
1102	3.890876524e-07
1103	3.842240567e-07
1104	3.794212559e-07
1105	3.746784901e-07
1106	3.699950089e-07
1107	3.653700713e-07
1108	3.608029453e-07
1109	3.562929084e-07
1110	3.51839247e-07
1111	3.474412563e-07
1112	3.430982405e-07
1113	3.388095124e-07
1114	3.345743935e-07
1115	3.303922135e-07
1116	3.262623107e-07
1117	3.221840318e-07
1118	3.181567313e-07
1119	3.141797721e-07
1120	3.102525249e-07
1121	3.063743683e-07
1122	3.025446886e-07
1123	2.9876288e-07
1124	2.950283439e-07
1125	2.913404896e-07
1126	2.876987334e-07
1127	2.841024992e-07
1128	2.805512179e-07
1129	2.770443276e-07
1130	2.735812735e-07
1131	2.701615076e-07
1132	2.667844887e-07
1133	2.634496825e-07
1134	2.601565615e-07
1135	2.569046044e-07
1136	2.536932968e-07
1137	2.505221305e-07
1138	2.473906038e-07
1139	2.442982212e-07
1140	2.412444934e-07
1141	2.382289372e-07
1142	2.352510755e-07
1143	2.323104369e-07
1144	2.294065564e-07
1145	2.265389744e-07
1146	2.237072372e-07
1147	2.209108967e-07
1148	2.181495105e-07
1149	2.154226416e-07
1150	2.127298585e-07
1151	2.100707353e-07
1152	2.07444851e-07
1153	2.048517904e-07
1154	2.022911429e-07
1155	1.997625036e-07
1156	1.972654723e-07
1157	1.947996539e-07
1158	1.923646581e-07
1159	1.899600999e-07
1160	1.875855986e-07
1161	1.852407786e-07
1162	1.829252688e-07
1163	1.806387029e-07
1164	1.783807191e-07
1165	1.761509601e-07
1166	1.73949073e-07
1167	1.717747096e-07
1168	1.696275257e-07
1169	1.675071816e-07
1170	1.654133417e-07
1171	1.633456749e-07
1172	1.613038539e-07
1173	1.592875558e-07
1174	1.572964613e-07
1175	1.553302555e-07
1176	1.533886272e-07
1177	1.514712694e-07
1178	1.495778785e-07
1179	1.47708155e-07
1180	1.45861803e-07
1181	1.440385304e-07
1182	1.422380488e-07
1183	1.404600731e-07
1184	1.387043222e-07
1185	1.369705181e-07
1186	1.352583867e-07
1187	1.335676568e-07
1188	1.318980611e-07
1189	1.302493353e-07
1190	1.286212186e-07
1191	1.270134534e-07
1192	1.254257852e-07
1193	1.238579629e-07
1194	1.223097383e-07
1195	1.207808666e-07
1196	1.192711057e-07
1197	1.177802169e-07
1198	1.163079641e-07
1199	1.148541146e-07
1200	1.134184381e-07
1201	1.120007076e-07
1202	1.106006987e-07
1203	1.092181899e-07
1204	1.078529626e-07
1205	1.065048005e-07
1206	1.051734905e-07
1207	1.038588219e-07
1208	1.025605866e-07
1209	1.012785792e-07
1210	1.00012597e-07
1211	9.87624395e-08
1212	9.752790897e-08
1213	9.630881009e-08
1214	9.510494997e-08
1215	9.391613809e-08
1216	9.274218632e-08
1217	9.158290898e-08
1218	9.04381226e-08
1219	8.930764606e-08
1220	8.819130048e-08
1221	8.70889092e-08
1222	8.600029783e-08
1223	8.492529407e-08
1224	8.386372791e-08
1225	8.281543129e-08
1226	8.178023836e-08
1227	8.075798535e-08
1228	7.974851052e-08
1229	7.875165414e-08
1230	7.776725847e-08
1231	7.679516772e-08
1232	7.58352281e-08
1233	7.48872877e-08
1234	7.395119661e-08
1235	7.302680666e-08
1236	7.211397157e-08
1237	7.121254691e-08
1238	7.032239008e-08
1239	6.944336017e-08
1240	6.857531815e-08
1241	6.771812666e-08
1242	6.687165005e-08
1243	6.603575442e-08
1244	6.521030749e-08
1245	6.439517863e-08
1246	6.359023891e-08
1247	6.279536091e-08
1248	6.201041891e-08
1249	6.123528867e-08
1250	6.046984757e-08
1251	5.971397449e-08
1252	5.896754979e-08
1253	5.82304554e-08
1254	5.75025747e-08
1255	5.67837925e-08
1256	5.607399506e-08
1257	5.537307013e-08
1258	5.468090675e-08
1259	5.399739539e-08
1260	5.332242792e-08
1261	5.265589753e-08
1262	5.199769881e-08
1263	5.134772757e-08
1264	5.070588094e-08
1265	5.007205744e-08
1266	4.944615672e-08
1267	4.882807975e-08
1268	4.821772875e-08
1269	4.761500716e-08
1270	4.701981954e-08
1271	4.64320718e-08
1272	4.58516709e-08
1273	4.527852498e-08
1274	4.471254339e-08
1275	4.415363658e-08
1276	4.360171613e-08
1277	4.305669465e-08
1278	4.251848595e-08
1279	4.198700487e-08
1280	4.146216731e-08
1281	4.094389022e-08
1282	4.043209156e-08
1283	3.99266904e-08
1284	3.942760674e-08
1285	3.893476164e-08
1286	3.844807711e-08
1287	3.796747616e-08
1288	3.749288269e-08
1289	3.702422163e-08
1290	3.656141884e-08
1291	3.610440108e-08
1292	3.565309609e-08
1293	3.520743236e-08
1294	3.476733945e-08
1295	3.43327477e-08
1296	3.390358833e-08
1297	3.347979344e-08
1298	3.306129603e-08
1299	3.264802984e-08
1300	3.223992945e-08
1301	3.183693031e-08
1302	3.143896871e-08
1303	3.104598162e-08
1304	3.065790682e-08
1305	3.027468298e-08
1306	2.989624942e-08
1307	2.95225463e-08
1308	2.915351444e-08
1309	2.87890955e-08
1310	2.84292318e-08
1311	2.80738664e-08
1312	2.772294305e-08
1313	2.737640625e-08
1314	2.703420116e-08
1315	2.669627364e-08
1316	2.636257024e-08
1317	2.603303811e-08
1318	2.570762514e-08
1319	2.53862798e-08
1320	2.50689513e-08
1321	2.475558941e-08
1322	2.444614455e-08
1323	2.414056777e-08
1324	2.383881065e-08
1325	2.354082551e-08
1326	2.324656517e-08
1327	2.295598311e-08
1328	2.266903332e-08
1329	2.238567037e-08
1330	2.210584948e-08
1331	2.182952635e-08
1332	2.155665729e-08
1333	2.128719906e-08
1334	2.102110908e-08
1335	2.075834521e-08
1336	2.049886588e-08
1337	2.024263007e-08
1338	1.99895972e-08
1339	1.973972724e-08
1340	1.949298067e-08
1341	1.924931842e-08
1342	1.900870195e-08
1343	1.877109318e-08
1344	1.853645454e-08
1345	1.830474883e-08
